Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),metoda,dataset,method
0.6216216216216216,0.8333333333333334,0.2777777777777778,0.4166666666666667,0.6637426900584795,0.3052960603447925,0.6773216308554819,0.2291666666666666,14.075564622879028,,,run1-1_BuzzFeed_results.csv,BuzzFeed,metoda1-1
0.9808463251670378,0.9856972586412396,0.9736284436072522,0.9796256811182183,0.998365060613,0.9616209041352114,0.0527810314740049,0.9615559515272858,96.07045817375185,,,run1-1_ISOT_results.csv,ISOT,metoda1-1
0.9461245868928104,0.9453369272237196,0.9608767123287671,0.9530434782608695,0.9875965325342466,0.8900304235815465,0.1418889559241551,0.8898677193480274,155.08407998085022,,,run1-1_WELFake_results.csv,WELFake,metoda1-1
0.5405405405405406,0.6666666666666666,0.1111111111111111,0.1904761904761904,0.7046783625730995,0.1070820943672059,0.6809033192307336,0.0597907324364723,14.12759256362915,,,run1-2_BuzzFeed_results.csv,BuzzFeed,metoda1-2
0.9404231625835188,0.8987967339922647,0.984930539204144,0.9398943938883272,0.9933087080869551,0.884709195342668,0.1469416773942068,0.8810814005894667,96.35235381126404,,,run1-2_ISOT_results.csv,ISOT,metoda1-2
0.9485564631788987,0.9509889154531624,0.959013698630137,0.9549844491733508,0.987992508561644,0.8950168281859922,0.1369369655233223,0.894973827015929,155.56604623794556,,,run1-2_WELFake_results.csv,WELFake,metoda1-2
0.4864864864864865,0.4864864864864865,1.0,0.6545454545454545,0.7777777777777778,0.0,0.6862974073404768,0.0,14.181593894958496,,,run1-3_BuzzFeed_results.csv,BuzzFeed,metoda1-3
0.9812917594654788,0.9768529342997428,0.983753237579468,0.980290943219146,0.9984680403029672,0.9625088041181592,0.0504043855689429,0.9624872086662942,96.65416765213013,,,run1-3_ISOT_results.csv,ISOT,metoda1-3
0.9382677558146786,0.9498949231279724,0.9411506849315068,0.9455025872509084,0.9846574074074076,0.8743737568295312,0.157980290620383,0.8743240435921531,155.99307775497437,,,run1-3_WELFake_results.csv,WELFake,metoda1-3
0.5135135135135135,0.5,1.0,0.6666666666666666,0.827485380116959,0.1622214211307625,0.6585077341932756,0.0512820512820514,14.234007358551024,,,run1-4_BuzzFeed_results.csv,BuzzFeed,metoda1-4
0.9743875278396436,0.9689469997665188,0.9771603484812807,0.9730363423212192,0.9971156732053464,0.9486775720975104,0.0687530733528486,0.9486469258096512,96.91781210899352,,,run1-4_ISOT_results.csv,ISOT,metoda1-4
0.934713475088857,0.9235528523489932,0.9651506849315068,0.9438936820106104,0.983163955479452,0.8671273765699032,0.1704740006432653,0.8659255655174838,156.44404792785645,,,run1-4_WELFake_results.csv,WELFake,metoda1-4
0.6756756756756757,0.7142857142857143,0.5555555555555556,0.625,0.652046783625731,0.3555830235294606,0.6876128194523455,0.3470588235294117,14.285979747772217,,,run1-5_BuzzFeed_results.csv,BuzzFeed,metoda1-5
0.970824053452116,0.9624042701322812,0.9764539675064752,0.969378214118747,0.9968745415351664,0.9416106905515824,0.0721340355699161,0.9415205230711274,97.19781255722046,,,run1-5_ISOT_results.csv,ISOT,metoda1-5
0.9367088607594936,0.934154175588865,0.9561643835616438,0.9450311399945844,0.9847140093860984,0.8707997954914181,0.157668331180618,0.8704719702171285,156.87400102615356,,,run1-5_WELFake_results.csv,WELFake,metoda1-5
0.6756756756756757,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7748538011695907,0.3508771929824561,0.6031164898932763,0.3508771929824562,0.3309032917022705,0.625,0.1889822365046136,run10_BuzzFeed_results.csv,BuzzFeed,metoda10
0.9751670378619154,0.9763257575757576,0.9710383800329644,0.9736748908039192,0.9967276337938747,0.9501868697762996,0.1116220464209888,0.950174322939179,66.16700005531311,0.9614699331848552,0.0051442358407354,run10_ISOT_results.csv,ISOT,metoda10
0.9397019392654486,0.9455975529823027,0.9486027397260274,0.9470977624596532,0.9843621733891426,0.8770062777212569,0.1951599383266166,0.8770003111441551,112.8069658279419,0.9185012795420242,0.004485164791912,run10_WELFake_results.csv,WELFake,metoda10
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7573099415204678,0.2463353700772254,0.5989444441907952,0.2448979591836734,3.112001180648804,0.7214285714285714,0.1812653934349931,run11_BuzzFeed_results.csv,BuzzFeed,metoda11
0.966369710467706,0.968193686209352,0.9604426654108784,0.9643026004728132,0.9946103813178724,0.9325410137036853,0.3167358963952988,0.9325140974704904,673.334009885788,0.9505567928730512,0.0053452115812917,run11_ISOT_results.csv,ISOT,metoda11
0.9087111055683732,0.9075433556761358,0.9347945205479452,0.9209673936514792,0.9705807172754948,0.8134775329928962,0.4022671208659997,0.8129790525451817,1253.585738658905,0.8876348456890202,0.0043941063306773,run11_WELFake_results.csv,WELFake,metoda11
0.7297297297297297,0.7,0.7777777777777778,0.7368421052631579,0.7777777777777778,0.463345100859543,0.6743949105967256,0.4606413994169096,1.0929977893829346,,,run12-catboost_BuzzFeed_results.csv,BuzzFeed,metoda12-catboost
0.8918708240534521,0.8796940194714882,0.8935719331292677,0.8865786707160378,0.959628578625068,0.7833694900146785,0.347516952705883,0.7832818984147599,132.66523051261902,,,run12-catboost_ISOT_results.csv,ISOT,metoda12-catboost
0.861694830703997,0.907204339110954,0.8431780821917808,0.8740202203794161,0.9412698027650938,0.7235454285200075,0.344467541912969,0.7211703623819083,243.53692960739136,,,run12-catboost_WELFake_results.csv,WELFake,metoda12-catboost
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.6915204678362573,0.2463353700772254,0.628341958341486,0.2448979591836734,1.0670013427734375,0.675,0.0662401321106836,run12-rf_BuzzFeed_results.csv,BuzzFeed,metoda12-rf
0.9224944320712696,0.9287611687998067,0.9055804097009654,0.9170243204577968,0.9770687612304452,0.8445714100442642,0.2910411622719875,0.8443340279018592,132.55826139450073,0.889086859688196,0.0068772372635387,run12-rf_ISOT_results.csv,ISOT,metoda12-rf
0.8663715158695516,0.8539132197891321,0.923068493150685,0.8871451893201328,0.948896396182141,0.7272786849644992,0.3758155388894504,0.723976553168503,243.42097425460813,0.8227227184610971,0.0048673305674912,run12-rf_WELFake_results.csv,WELFake,metoda12-rf
0.7297297297297297,0.7857142857142857,0.6111111111111112,0.6875,0.7222222222222223,0.467079395314122,0.6265282313264204,0.4558823529411765,14.85856556892395,0.5535714285714285,0.2213133340689952,run13_BuzzFeed_results.csv,BuzzFeed,metoda13
0.9664810690423162,0.9651107967939652,0.963974570284907,0.9645423489221344,0.9938834541537156,0.9327617247465688,0.1007525181928783,0.9327611429267384,5134.295959949493,0.9364142538975502,0.0039118414410357,run13_ISOT_results.csv,ISOT,metoda13
0.9388289580345452,0.9498453380468403,0.9422465753424658,0.9460306981350056,0.983490360223237,0.8754801581778503,0.1631966902500018,0.8754425508256966,10237.250807285309,0.9130764062715055,0.0033732130430757,run13_WELFake_results.csv,WELFake,metoda13
0.6216216216216216,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7573099415204678,0.2426900584795321,0.6052781026281207,0.2426900584795321,10.401959419250488,0.6357142857142856,0.2214861676244807,run14_BuzzFeed_results.csv,BuzzFeed,metoda14
0.9694877505567928,0.9710694806734644,0.9642100306098422,0.9676275992438564,0.9951985595181068,0.9387951243821744,0.0865160123954236,0.9387740304067516,3121.071727514267,0.9557906458797326,0.004070304428173,run14_ISOT_results.csv,ISOT,metoda14
0.917191494668579,0.921869927497024,0.9335890410958904,0.927692475225961,0.9735110667174024,0.8309145111402632,0.2079334030167581,0.8308237816411207,11279.359748125076,0.8885700272238021,0.0039413671655328,run14_WELFake_results.csv,WELFake,metoda14
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7017543859649122,0.2463353700772254,0.6452960754417035,0.2448979591836734,1.3269991874694824,0.6428571428571429,0.179284291400159,run15_BuzzFeed_results.csv,BuzzFeed,metoda15
0.9070155902004454,0.9029286726499764,0.9001648222274546,0.9015446291710884,0.9687358636123056,0.8134589911314692,0.2304940197783317,0.8134555604139977,465.25158762931824,0.906792873051225,0.0071530008252791,run15_ISOT_results.csv,ISOT,metoda15
0.8273367836877221,0.8351613583632145,0.8678356164383562,0.8511850378889665,0.9120755961440894,0.6464260539291131,0.3738523854374785,0.6457514915823281,828.0168771743774,0.8273368263158754,0.004984721238961,run15_WELFake_results.csv,WELFake,metoda15
0.6216216216216216,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7602339181286549,0.2426900584795321,0.5995471350004689,0.2426900584795321,0.7779996395111084,0.6428571428571428,0.179284291400159,run16_BuzzFeed_results.csv,BuzzFeed,metoda16
0.9694877505567928,0.9710694806734644,0.9642100306098422,0.9676275992438564,0.9952192052047428,0.9387951243821744,0.0867047492645248,0.9387740304067516,1147.7556731700895,0.9702672605790644,0.003061854584603,run16_ISOT_results.csv,ISOT,metoda16
0.917191494668579,0.9217786432976306,0.9336986301369864,0.9277003484320556,0.9734955685565704,0.8309117250003318,0.2080376722105349,0.8308178334611479,6933.5200979709625,0.916880020870804,0.0036105426927783,run16_WELFake_results.csv,WELFake,metoda16
0.5945945945945946,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.7573099415204678,0.1946978894863169,0.6728535339626329,0.1921397379912663,7.148595333099365,,,run17_BuzzFeed_results.csv,BuzzFeed,metoda17
0.9665924276169264,0.9496468443836864,0.9813986343301154,0.9652616952292729,0.9957309694901028,0.9335715472966436,0.0876193935211604,0.9331034150185168,42.15080189704895,,,run17_ISOT_results.csv,ISOT,metoda17
0.920683419592193,0.9075246497145822,0.9582465753424656,0.9321961620469084,0.9770222364916286,0.8386241982159295,0.2007526851126268,0.8368275516842449,75.68727946281433,,,run17_WELFake_results.csv,WELFake,metoda17
0.6486486486486487,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.7485380116959064,0.3133952071785076,0.7048742187055683,0.3018867924528301,2.578513860702514,0.6428571428571429,0.179284291400159,run18_BuzzFeed_results.csv,BuzzFeed,metoda18
0.962694877505568,0.9637268847795164,0.9571462208617848,0.9604252805670408,0.9921565295267396,0.9251637610460908,0.1275553199657357,0.9251443365891636,450.7204210758209,0.961804008908686,0.0045179204398888,run18_ISOT_results.csv,ISOT,metoda18
0.9234270748893184,0.9342351259210382,0.930958904109589,0.9325941376660446,0.9770708396752916,0.8439758809055458,0.2152321534931928,0.843968904569809,850.1051051616669,0.9245494970089588,0.0018169412436825,run18_WELFake_results.csv,WELFake,metoda18
0.5945945945945946,0.5882352941176471,0.5555555555555556,0.5714285714285714,0.7134502923976608,0.1876840914874098,0.6215504209188005,0.1874084919472913,0.237032413482666,0.6178571428571428,0.1138384103607802,run19_BuzzFeed_results.csv,BuzzFeed,metoda19
0.9256124721603564,0.920761815189278,0.9220626324464328,0.9214117647058824,0.9793150865594042,0.8507994876794411,0.1892069772167433,0.8507987236817056,80.41800165176392,0.9266146993318486,0.0060009770981325,run19_ISOT_results.csv,ISOT,metoda19
0.8722329612770469,0.8672410213826033,0.9156164383561644,0.8907724292339677,0.952375126839168,0.7387348516806925,0.2866656912228822,0.7371584683412093,156.45500135421753,0.8751640737569858,0.0037415162961074,run19_WELFake_results.csv,WELFake,metoda19
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7017543859649122,0.2463353700772254,0.6452960754417035,0.2448979591836734,1.3269991874694824,0.6428571428571429,0.179284291400159,run20_BuzzFeed_results.csv,BuzzFeed,metoda20
0.9070155902004454,0.9029286726499764,0.9001648222274546,0.9015446291710884,0.9687358636123056,0.8134589911314692,0.2304940197783317,0.8134555604139977,465.25158762931824,0.906792873051225,0.0071530008252791,run20_ISOT_results.csv,ISOT,metoda20
0.8273367836877221,0.8351613583632145,0.8678356164383562,0.8511850378889665,0.9120755961440894,0.6464260539291131,0.3738523854374785,0.6457514915823281,828.0168771743774,0.8273368263158754,0.004984721238961,run20_WELFake_results.csv,WELFake,metoda20
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7017543859649122,0.2463353700772254,0.6452960754417035,0.2448979591836734,1.3269991874694824,0.6428571428571429,0.179284291400159,run2_BuzzFeed_results.csv,BuzzFeed,metoda2
0.9070155902004454,0.9029286726499764,0.9001648222274546,0.9015446291710884,0.9687358636123056,0.8134589911314692,0.2304940197783317,0.8134555604139977,465.25158762931824,0.906792873051225,0.0071530008252791,run2_ISOT_results.csv,ISOT,metoda2
0.8273367836877221,0.8351613583632145,0.8678356164383562,0.8511850378889665,0.9120755961440894,0.6464260539291131,0.3738523854374785,0.6457514915823281,828.0168771743774,0.8273368263158754,0.004984721238961,run2_WELFake_results.csv,WELFake,metoda2
0.4864864864864865,0.4761904761904761,0.5555555555555556,0.5128205128205128,0.5760233918128655,-0.0235997441801596,1.0891398095876343,-0.0232896652110625,1.5430316925048828,0.5964285714285713,0.1462106392175622,run3_BuzzFeed_results.csv,BuzzFeed,metoda3
0.8645879732739421,0.8561692126909518,0.85778196373911,0.8569748294518936,0.931131884596482,0.7284078006924077,0.4498162950881573,0.72840663791639,1207.9282505512238,0.8619153674832962,0.0090605102925648,run3_ISOT_results.csv,ISOT,metoda3
0.786618444846293,0.7973099781044729,0.838027397260274,0.8171617867065613,0.8622841990106545,0.5623708505030246,0.5312939090224761,0.5613667071576132,3932.6259915828714,0.7844362433485977,0.0026583703450169,run3_WELFake_results.csv,WELFake,metoda3
0.4864864864864865,0.4864864864864865,1.0,0.6545454545454545,0.5,0.0,8.186630271634145,0.0,10.62479567527771,,,run4_BuzzFeed_results.csv,BuzzFeed,metoda4
0.4729398663697104,0.4729398663697104,1.0,0.6421713162470704,0.5,0.0,8.402595705440643,0.0,787.2280349731445,,,run4_ISOT_results.csv,ISOT,metoda4
0.568996695142483,0.568996695142483,1.0,0.7253000556394563,0.5,0.0,6.871220756031846,0.0,1498.839478969574,,,run4_WELFake_results.csv,WELFake,metoda4
0.6486486486486487,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.7485380116959065,0.3038467063195551,0.7135965503195837,0.2998544395924308,0.3340404033660888,0.6178571428571428,0.1138384103607802,run5_BuzzFeed_results.csv,BuzzFeed,metoda5
0.9662583518930956,0.9657534246575342,0.9627972686602309,0.9642730810045984,0.9932565715096192,0.932311758086622,0.1174410494145749,0.932307826114301,81.22396683692932,0.966369710467706,0.0030820384193982,run5_ISOT_results.csv,ISOT,metoda5
0.9340275612645756,0.9361955228722828,0.9487123287671232,0.9424123666448944,0.9811240169964486,0.8653098664020089,0.1974919138979128,0.8652053314197162,145.75800108909607,0.9392034996699083,0.0045163734203178,run5_WELFake_results.csv,WELFake,metoda5
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7017543859649122,0.2463353700772254,0.6452960754417035,0.2448979591836734,1.3269991874694824,0.6428571428571429,0.179284291400159,run6_BuzzFeed_results.csv,BuzzFeed,metoda6
0.9070155902004454,0.9029286726499764,0.9001648222274546,0.9015446291710884,0.9687358636123056,0.8134589911314692,0.2304940197783317,0.8134555604139977,465.25158762931824,0.906792873051225,0.0071530008252791,run6_ISOT_results.csv,ISOT,metoda6
0.8273367836877221,0.8351613583632145,0.8678356164383562,0.8511850378889665,0.9120755961440894,0.6464260539291131,0.3738523854374785,0.6457514915823281,828.0168771743774,0.8273368263158754,0.004984721238961,run6_WELFake_results.csv,WELFake,metoda6
0.5945945945945946,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.6973684210526315,0.1900584795321637,0.6281027054631513,0.1897810218978102,0.9327847957611084,0.675,0.0662401321106836,run7_BuzzFeed_results.csv,BuzzFeed,metoda7
0.90445434298441,0.9142019066242972,0.880621615257829,0.8970976253298153,0.9642206768193364,0.808478069262682,0.3483360566512773,0.8079852194643681,21.885029792785645,0.8811804008908686,0.0055523166424578,run7_ISOT_results.csv,ISOT,metoda7
0.829519236764981,0.8073482735404444,0.919890410958904,0.8599528736809753,0.9148353786149164,0.6534875682837263,0.4669434888527881,0.6444864123837022,39.65107083320618,0.8122472311581508,0.0064436448223269,run7_WELFake_results.csv,WELFake,metoda7
0.6216216216216216,0.6,0.6666666666666666,0.631578947368421,0.7017543859649122,0.2463353700772254,0.6452960754417035,0.2448979591836734,1.3269991874694824,0.6428571428571429,0.179284291400159,run8_BuzzFeed_results.csv,BuzzFeed,metoda8
0.9070155902004454,0.9029286726499764,0.9001648222274546,0.9015446291710884,0.9687358636123056,0.8134589911314692,0.2304940197783317,0.8134555604139977,465.25158762931824,0.906792873051225,0.0071530008252791,run8_ISOT_results.csv,ISOT,metoda8
0.8273367836877221,0.8351613583632145,0.8678356164383562,0.8511850378889665,0.9120755961440894,0.6464260539291131,0.3738523854374785,0.6457514915823281,828.0168771743774,0.8273368263158754,0.004984721238961,run8_WELFake_results.csv,WELFake,metoda8
0.6756756756756757,0.65,0.7222222222222222,0.6842105263157895,0.6988304093567251,0.3548402354683842,0.6272568579608818,0.3527696793002915,12.520503282546995,0.6714285714285714,0.1143972669860497,run9_BuzzFeed_results.csv,BuzzFeed,metoda9
0.9562360801781736,0.9475150952159777,0.9606781257358136,0.9540512101017188,0.9916449642359496,0.9123567268782884,0.1942958324548152,0.9122776055823532,4074.0601398944855,0.9292873051224944,0.0025148306883376,run9_ISOT_results.csv,ISOT,metoda9
0.9116418282721208,0.9241690512876952,0.9202191780821918,0.9221898852341992,0.9719009386098428,0.8199865072687299,0.2896576437500252,0.8199764419490796,7495.024471521378,0.8796535516525182,0.00449006249326,run9_WELFake_results.csv,WELFake,metoda9
